time,timestamp,joint_0_x,joint_0_y,joint_0_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,valid
0.759238,2025-12-05T15:38:20.077946,0.44135764245197967,-0.8707860734386558,2.7782452324553724,0.19962173896505916,-0.6360953477483626,2.5370995341802582,0.2485572687483772,-0.6782804744784603,2.6705270952834814,0.13724694621168776,-0.41804999246859736,2.7757445418494044,0.15056851048140937,-0.40672041712520973,2.685199593070095,0.20422138347940177,-0.3503564552467354,2.7273335625524098,0.37835141607613226,-0.3046527810785713,2.740429576621874,0.20420337827695473,-0.09514862226560966,2.8032303937493532,0.197778021473541,-0.09395183455749569,2.8013718780505794,0.20850297139869264,0.2984086759984276,2.978586720111579,0.29285057803149783,0.2928630516585049,2.895852723172921,-0.02268423762207972,0.6685933917802751,3.1432553191485977,-0.011969544945790219,0.6114021947405787,2.9279822813274703,-0.1038899545350941,0.7125081724137232,3.123399154697191,-0.005793966925240079,0.6997000735469521,3.0903106231018604,True
0.831571,2025-12-05T15:38:20.150279,0.443891100393524,-0.8720408336846733,2.7835505126803834,0.20144626816854697,-0.6356112850712068,2.538640708553713,0.2506899254904287,-0.6704859004013385,2.642068835926386,0.1351253557582004,-0.4161281525436876,2.762194471008176,0.1560539968296994,-0.3998903201630636,2.653200108075611,0.20522128423288558,-0.3465814321339152,2.726593974071338,0.38300179916647925,-0.3077318649968465,2.7250012538624033,0.20528737701246674,-0.09475510222756804,2.77839599724589,0.2001992977165532,-0.0933878459329315,2.7770524551515905,0.21356136446616833,0.2942177941833232,2.9478264418498705,0.2892041864794861,0.2915450286362945,2.8713774303259383,-0.012682160426268747,0.6628793499363402,3.120389962098378,0.00036198032433123334,0.6127301332981934,2.932588750837844,-0.09251258353864082,0.7044843481674375,3.091581671961534,-0.0058758550548521984,0.6893872721625596,3.0641216423942783,True
0.91574,2025-12-05T15:38:20.234448,0.4470608975869381,-0.8734558984143456,2.7912304437096904,0.20378252613246955,-0.6348062007798936,2.54004803567811,0.25199992009663924,-0.663275663669693,2.618382932810596,0.13410546477250943,-0.412763979027294,2.744391804951973,0.15938487580504454,-0.39277893521710544,2.623295789726997,0.20728385345233902,-0.34150167946980153,2.723408356324355,0.3867918155938464,-0.31004951422212473,2.712748935212007,0.20655039917794332,-0.09393807024373607,2.7556065948476136,0.20266674321137948,-0.09234332116603504,2.7546888815693533,0.2167465495871494,0.2909777351845318,2.9186233713355723,0.2884530036795641,0.29013968990889993,2.8472320520760053,-0.0020433819041996946,0.658742871263223,3.096377320928203,0.010172704850498615,0.6122282900585627,2.9354534390549776,-0.08200173271632766,0.6988981232401872,3.057014274152107,-0.009294026616990534,0.6758758423851391,3.0374705141618668,True
0.991883,2025-12-05T15:38:20.310591,0.4502569902372962,-0.8759264790637432,2.8001347988819276,0.20629158204251122,-0.6341272322132325,2.5404467780812325,0.2515529354500528,-0.6581754213314808,2.5989192608957334,0.13500772600408162,-0.4099039461356158,2.727851539207373,0.15892760231333497,-0.3890667497713457,2.6006180509278787,0.21166628033182988,-0.3374540593160231,2.719034504812635,0.38787195750533804,-0.3113958366579616,2.7020602554432025,0.20766445761035382,-0.09406341444964558,2.737211363662697,0.204414633818364,-0.09249458522089105,2.736864551016019,0.2169272511781849,0.28746343428442106,2.900212395558225,0.28982281686278244,0.28770628178041213,2.828576103977089,0.002240432824639712,0.6561539051525784,3.0786611322572885,0.02096865693374313,0.6113859870353331,2.934246741433925,-0.07859755597150316,0.6952247341371897,3.0307472917064833,-0.006610456740401692,0.6674683959148843,3.0142205835628224,True
1.055149,2025-12-05T15:38:20.373857,0.452774284476395,-0.8786182576001702,2.8067089135855587,0.20874776721205976,-0.6338556498197582,2.540224524418299,0.25038798159775155,-0.6556373112331555,2.5857142959171817,0.136826367485039,-0.408081659561719,2.712749532203589,0.1562694681010796,-0.3881675031893693,2.5840451155148876,0.21707691504909432,-0.3349706570288085,2.713949555667238,0.3868631638037181,-0.3125541300019875,2.692394613451997,0.2086279503964738,-0.09505944407421767,2.7240151814399556,0.20573156851820246,-0.09362914011668247,2.7240184242793024,0.21488147169214927,0.2838687929779767,2.8880244885389987,0.29219332428524647,0.2849231505733764,2.8147168215750353,0.0007400667791478284,0.6525516370643442,3.066994129955225,0.0366781368387616,0.6106301760877482,2.9238773540653513,-0.08155385680449553,0.6900658418735516,3.0144753913683795,0.004430392034777063,0.6649891692270201,2.9952715084086186,True
1.132714,2025-12-05T15:38:20.451422,0.45520541602485937,-0.881416015371384,2.8116997731854383,0.21234042195205569,-0.6340207896567034,2.5404594798308784,0.24820631319484346,-0.6536790711306542,2.571784331015074,0.13975345944031825,-0.4065331903650198,2.6938025180882943,0.15199141989884205,-0.38846616155522196,2.5667703380359885,0.22481248174125257,-0.33294561323685473,2.7071374935315933,0.3840486423211229,-0.31387457274102165,2.6804435273306773,0.21020000957409374,-0.0967952049062439,2.710877497207478,0.2071492134079839,-0.09561973817182948,2.7112396583510368,0.21154908064000247,0.27964549565578867,2.8780126026546102,0.29590462003541296,0.281231760544855,2.8001534522512435,-0.006408050747937368,0.6449895300172188,3.059644435877469,0.062346371917213844,0.613531935890612,2.915154650109327,-0.09099193281651495,0.6800288931086205,3.00747549889132,0.02537822278483533,0.6669045553166366,2.9740546467286872,True
1.203451,2025-12-05T15:38:20.522159,0.45718267572048066,-0.8832137264563158,2.8159466626869127,0.21573681311746606,-0.6335254770026966,2.5402058989864273,0.24605342644641173,-0.6520376995377648,2.5621741279580776,0.14276164252504703,-0.4034460274394014,2.673850094271762,0.1480010343331497,-0.3882490061287239,2.5536474337791546,0.23217300834349205,-0.3285700736503393,2.7021191054205733,0.3807684496577104,-0.31360041439127717,2.66817705462279,0.21175910600661885,-0.09758747134786341,2.7012314691554136,0.20830803335182096,-0.09678233987744736,2.701766960213702,0.2101169495361,0.27716971786362715,2.870354288799645,0.2997605254267309,0.2787507654197228,2.78919415948477,-0.015645868755464656,0.6331289534293407,3.0514482686893354,0.08523505650630495,0.6174206017012068,2.9047124661193413,-0.10204806945915756,0.6655184631859785,3.0050106298412276,0.04477031679932852,0.6716968592752691,2.9570810013145152,True
1.276085,2025-12-05T15:38:20.594793,0.45917011962582316,-0.8844864805624325,2.8210675556499987,0.21831845914825534,-0.6326115299478254,2.539467659516841,0.24430150042829255,-0.6498692695680147,2.5540487419653224,0.1443315419214395,-0.40087731666923937,2.6612199374445527,0.14575001839980659,-0.3868706933391646,2.5418250943115015,0.23632533242118228,-0.32366238331924485,2.6972199000610906,0.3787973524924787,-0.3125673080792005,2.656649337249061,0.21274759407888869,-0.09777529704201955,2.6934594434054553,0.20936434339473442,-0.09701335186912892,2.6939619169514093,0.20948626909256096,0.27551918123904595,2.8622285764808924,0.3036296193921841,0.27694620580119816,2.781554222391387,-0.022348996965424923,0.6243831202042895,3.043194795742096,0.10020907756071876,0.6205598173244842,2.8961774049550932,-0.1103392151463089,0.6568321115513706,3.0050281412679194,0.056866998880886144,0.6729054184876938,2.944367792833738,True
1.343504,2025-12-05T15:38:20.662212,0.4611895329010722,-0.8860312242489912,2.8275668679426857,0.21993662146945447,-0.6319070171174943,2.538829413352885,0.24319150467600067,-0.6474682191872362,2.546563736521218,0.14491651236227676,-0.3995769537638002,2.6544686364335317,0.14546659349662533,-0.38536024651275425,2.533776121813057,0.23769329916739212,-0.3206297694609989,2.693998713674236,0.3786452925827787,-0.3124441118994143,2.6478545456695923,0.2132901155193958,-0.097901037344089,2.687909041521699,0.21027619845641093,-0.09699395168258367,2.688556380463094,0.2104407737085649,0.27388455658382194,2.8565874685246024,0.3038152798518488,0.2756168976350617,2.77527425226796,-0.023399007830154542,0.6182112433960689,3.03603508930145,0.10801534876302847,0.6233109879316953,2.891588430644151,-0.11316753180438277,0.6510367351427535,3.0040669212202245,0.060470899856394415,0.6754415023218093,2.946791748097166,True
1.420939,2025-12-05T15:38:20.739647,0.463126214841186,-0.8879306318431535,2.833591764142012,0.22107779303160977,-0.631666730193063,2.538606934546003,0.2429109703278755,-0.6452731319967957,2.538820395601831,0.14356458983810616,-0.4012402910799101,2.6554017700999752,0.14689360137552443,-0.3842471784329872,2.5256918283121914,0.23733487198014616,-0.31980085840001043,2.690460617036133,0.37984956794136826,-0.313791867404443,2.640251738363223,0.21349577023842467,-0.09845013613443614,2.6827997413120865,0.21118550533063454,-0.09729749741921881,2.6837396254383283,0.21293078254365155,0.2717427684444872,2.8517985630663163,0.3001176220320113,0.2743173926251579,2.769467949390088,-0.015606121470376872,0.6146403580238695,3.0296668278495473,0.1092967824717006,0.6251339350405533,2.8863847636828104,-0.10526752892771125,0.6486264082818147,2.9998541761120716,0.05613866323415238,0.6763930247614106,2.947402447642292,True
1.485104,2025-12-05T15:38:20.803812,0.46460366101065964,-0.8898457623130867,2.838300964300693,0.22162320085197712,-0.6319026610554626,2.538974406022916,0.24329843200786105,-0.6439833015794372,2.533463116570386,0.1410080852561493,-0.40480503563547987,2.662829836695792,0.14912190141237805,-0.38364356851473636,2.519168808642667,0.2355358055382374,-0.3204662122477621,2.687921076452125,0.3814132407063708,-0.3155324823021943,2.6356668797489955,0.2134089413236286,-0.09914582408161116,2.6796346836483402,0.2118701427273193,-0.09778884037095822,2.6806535957665107,0.2141957033502082,0.2699626536068672,2.8471255953428636,0.29581990162774124,0.2733046076654679,2.7656512667687507,-0.013789667646577497,0.6116342331535211,3.021878445383454,0.11196479668037708,0.6271328708186764,2.8840914089513423,-0.10303579605222538,0.6453750622081496,2.993318052506577,0.05621141663989495,0.6787231890368632,2.948680071626953,True
1.563725,2025-12-05T15:38:20.882433,0.46630480977189204,-0.891667987613377,2.8447127710981897,0.22201518638014012,-0.6323227006767747,2.5399903449144317,0.24410243917096394,-0.6429503280722484,2.529322388071539,0.13848275805528473,-0.40747422384735715,2.667860393856377,0.15250036208297513,-0.38315871042572675,2.5124589973268656,0.23226680890938745,-0.3196224543250032,2.685710732949273,0.3837029071193416,-0.3174600536335008,2.6356559824809596,0.2132589160547818,-0.09991397322734809,2.6762598911631725,0.21256153091025026,-0.09838624406613157,2.677322480924395,0.2162225273852473,0.26847017221450226,2.840845190789029,0.2910304278848509,0.2723187708476857,2.7615557280587533,-0.008665305606825317,0.6116719631090831,3.0186809559721013,0.11142173331046432,0.6267673288094001,2.881027029952163,-0.0963612502253492,0.6454241204668754,2.9852534230711916,0.051950478679133785,0.6767401054643868,2.947307792079366,True
1.642589,2025-12-05T15:38:20.961297,0.4680992807195116,-0.8930673492247393,2.8527439114414963,0.2226194477698186,-0.6322793219570351,2.5406868804115184,0.24449179210697425,-0.6421556861141023,2.526622392484868,0.13687400271868183,-0.4087209187527891,2.6692305121641033,0.15407916468708993,-0.3827258353659141,2.506438514055869,0.23117766832090952,-0.3178376778843021,2.6825755421372417,0.38466402954724305,-0.3184282923382576,2.635494332150022,0.21297730715256896,-0.10033218432295021,2.673416042641955,0.21291896479158717,-0.0988065544486699,2.674465894079375,0.2170575765832016,0.26792175609806257,2.8360385016474474,0.28850840525918847,0.27147053878974764,2.7573468311408265,-0.003375481050160138,0.6131334038514685,3.0119560635196008,0.1090052046352357,0.6251015012765873,2.8796200721087923,-0.09115683998512628,0.6477479721345443,2.97692258065294,0.04595780952417097,0.6724020061886605,2.943456070086591,True
1.722303,2025-12-05T15:38:21.041011,0.46953668529706183,-0.8941911990384124,2.859345400298342,0.22353311444823962,-0.632010063409004,2.5408785073359703,0.2444346286082114,-0.6415715514495683,2.524415358371167,0.13634412381601707,-0.40919665745765543,2.668524729804366,0.15358351785189944,-0.3830037893576153,2.5013315179047737,0.2325229285680268,-0.31668831024523475,2.6819276701068104,0.38397897060432234,-0.31865470602218604,2.6342592767963744,0.21273637059372036,-0.1008193340280887,2.671290085878809,0.21307059859535668,-0.09931322423604194,2.6723994671731486,0.21583875679588518,0.26713894911460956,2.832046956186852,0.2876301179095113,0.2702257676243572,2.753623488948417,-0.0016588773948992982,0.6161038912788047,3.0091294937518622,0.10886233871528676,0.6233025989227154,2.877028047044179,-0.08985961890243564,0.6509228884766753,2.9693889636233646,0.04360349595700659,0.6691948618941393,2.938192766887745,True
1.801843,2025-12-05T15:38:21.120551,0.4706377484521691,-0.8953535143411427,2.863959522232821,0.22476456458519228,-0.6317395443695583,2.540799182813463,0.24390350434041316,-0.6413230349780451,2.522513540726501,0.13693758015352453,-0.4092538210866547,2.6657562591310695,0.15126359499781905,-0.3842941300362182,2.497376422348629,0.23636134697827865,-0.3166098181260035,2.682367118061616,0.38153324678881284,-0.3188028764636765,2.6317847405532238,0.2125265039510032,-0.1014417805636867,2.6690065334239614,0.21299771395736,-0.09996821813967216,2.670288732866276,0.212803922096658,0.26598569215894097,2.8299522140765774,0.2880617820909629,0.2686105967219313,2.750563477094377,-0.004188490130395534,0.6168529749237823,3.0034269351236342,0.11402118598042313,0.6217134591790446,2.8711817389063743,-0.09292301554513621,0.6520717981147458,2.9639336355092185,0.04747286037976565,0.6681932722154449,2.932164353597625,True
1.870487,2025-12-05T15:38:21.189195,0.4711919426570769,-0.895888811416524,2.865692448143818,0.2261611359226209,-0.6315387987989225,2.5407001358770547,0.24321492196277006,-0.6415467450725411,2.521851308986046,0.13827959302595844,-0.40899556517751184,2.6612357232580734,0.14828567600346654,-0.38597959647707913,2.494557466936132,0.24043282352043677,-0.31659625672073344,2.6803955520914147,0.3781852682179039,-0.3189761736458119,2.6281919890915546,0.21244389443115913,-0.10209095359010951,2.667307459827651,0.21285903042908486,-0.1006538688407668,2.6687322257938795,0.20919476739741366,0.2647315383547802,2.829882391602629,0.2893935809391628,0.2669569632847935,2.748037010293908,-0.011151758603172818,0.6140819606438503,2.9991127977339707,0.12266103293666118,0.6223246428232629,2.868014297186673,-0.1004530014309161,0.6493637633494382,2.9644731350938636,0.05572378123564579,0.6703907282633486,2.9289296476493183,True
1.939187,2025-12-05T15:38:21.257895,0.471490600807074,-0.895402846392044,2.865963433743439,0.2279233079990193,-0.6308033811101611,2.541184687780291,0.24233635851541768,-0.6413747412777853,2.522321521134998,0.14039150434966746,-0.40644620629025163,2.652552175774242,0.14563205632271414,-0.38639007032055284,2.4919705183645626,0.24512952047569825,-0.3145083693200906,2.6794634008856675,0.37519537470821485,-0.31808579189797326,2.62332254511359,0.21261595459385876,-0.10230510214805331,2.6661333391095257,0.2126502680410952,-0.10086451065469537,2.6676225663188813,0.20691555644408635,0.26413772560614446,2.8294660391099056,0.29111441340691574,0.2659791817076532,2.745887497805311,-0.013292325066351045,0.6163014089722259,3.0078156221508294,0.1256310322855679,0.621492086555175,2.8789483609658912,-0.10443548720211548,0.64903250222219,2.965788305960162,0.05881244835869792,0.6735175755403333,2.9439023833044526,True
2.015879,2025-12-05T15:38:21.334587,0.4717750769831248,-0.8943553112292335,2.8660907326032703,0.2293046265393759,-0.6295380144524358,2.540942005143135,0.24148602143145786,-0.6406782797309106,2.522366612417955,0.14183449861360373,-0.4032828846301159,2.64529948916453,0.14404426831107017,-0.38601978556673827,2.489365946171337,0.24788570842495916,-0.3121425847024331,2.6780485050410734,0.3735965608651638,-0.31698510263830687,2.6180055361180523,0.2126641266398161,-0.10223217066494864,2.6648362786588073,0.21237202346702103,-0.10070280270726528,2.6663575038856555,0.2051748194601024,0.26400082678365944,2.827614919207652,0.2927526768335007,0.2654386775464528,2.744560772241521,-0.014387706483829808,0.6183775694713038,3.0123411797405106,0.12534126847659,0.6194703011056474,2.8892100508196767,-0.10683852768639207,0.6501307289878957,2.9672363694266584,0.05782478645226793,0.6767134229312136,2.95803553345255,True
2.105916,2025-12-05T15:38:21.424624,0.472298538196943,-0.8935948030956147,2.8676065169246865,0.23009656474191945,-0.6282264972712521,2.540204223215338,0.24100939813170594,-0.6396600912547197,2.5216384805901013,0.14245303337237233,-0.4011286551307089,2.6421041395206113,0.14372340187068877,-0.38528324667965363,2.4878220651649814,0.24883122427385612,-0.3104726248211279,2.676607021724187,0.37368614464249106,-0.317364503448589,2.6131297910738263,0.21258428430650977,-0.10220757801560773,2.663790563695052,0.2120529978506828,-0.1005172873239705,2.665282834438391,0.20470525981874843,0.2636443767640616,2.82721798149848,0.2923039287571405,0.2650082532396132,2.7431437975903306,-0.010579873424324204,0.6207845529923599,3.0165610448729643,0.11882112892311371,0.6179296510365035,2.901432926602765,-0.10338178918868378,0.6520080300061364,2.967530852094579,0.05107320116920411,0.6797770453638365,2.970000474233474,True
2.165676,2025-12-05T15:38:21.484384,0.47273777185801413,-0.8934710035420532,2.868934803065978,0.23025046744528915,-0.6277139554343496,2.539925895126531,0.24111204316106094,-0.6390416228054514,2.520824598239629,0.14158191742424625,-0.4014752548775556,2.6450907613974484,0.14455819962533464,-0.3847394510261297,2.4874217320604335,0.24805111427228768,-0.3116723250327536,2.6759878325054434,0.3747095937289247,-0.3185969225709705,2.610944086991295,0.2123054836516749,-0.10239768970820007,2.6632276813040487,0.21193985827341952,-0.10052356202956443,2.6648142521515825,0.2041186810655882,0.26315542618922516,2.826273763029653,0.2907053365113452,0.2646274927545964,2.7428807787135887,-0.010350732443913293,0.6214479647277087,3.016243504741288,0.11848967705569895,0.6176567642080888,2.9068463628768937,-0.10316287182142425,0.6519596797574763,2.965073922584411,0.0519987859422413,0.6830867310317854,2.976550000368231,True
